0.12578112,0.007534327
0.21108096,0.001706499
0.2963808,0.00563319
0.38168064,0.01935592
0.46698048,0.070880641
0.55228032,0.232247176
0.63758016,0.618301998
0.72288,1.396899399
0.80817984,2.710068207
0.89347968,4.343824916
0.97877952,6.592957537
1.06407936,9.34387715
1.1493792,12.13993142
1.23467904,15.05125236
1.31997888,17.87557765
1.40527872,20.49686914
1.49057856,23.27910988
1.5758784,25.35734531
1.66117824,27.30962652
1.74647808,28.83990502
1.83177792,30.61262474
1.91707776,31.7257668
2.0023776,32.51009803
2.08767744,33.46343212
2.17297728,33.90257536
2.25827712,34.55431499
2.34357696,34.6983783
2.4288768,34.83917595
2.51417664,34.83897888
2.59947648,34.89707112
2.68477632,34.89341888
2.77007616,35.01108425
2.855376,34.87707151
2.94067584,34.85673517
3.02597568,34.35292181
3.11127552,34.63142049
3.19657536,34.31501363
3.2818752,33.83805786
3.36717504,33.63711503
3.45247488,33.48435053
3.53777472,33.19862699
3.62307456,32.95200494
3.7083744,33.18439766
3.79367424,33.00536467
3.87897408,32.75420126
3.96427392,32.45780014
4.04957376,32.13684891
4.1348736,32.13708062
4.22017344,32.31349051
4.30547328,31.99358342
4.39077312,31.90218416
4.47607296,31.91464243
4.5613728,31.70087515
4.64667264,31.68628107
4.73197248,31.60100551
4.81727232,31.73540562
4.90257216,31.5475405
4.987872,31.54377268
5.07317184,31.43733865
5.15847168,31.62030231
5.24377152,31.42257929
5.32907136,31.59652511
5.4143712,31.43141682
5.49967104,31.52179393
5.58497088,31.56846011
5.67027072,31.37400781
5.75557056,31.38456563
5.8408704,31.1831554
5.92617024,31.39277661
6.01147008,31.4056036
6.09676992,31.11718208
6.18206976,31.72895427
6.2673696,31.55680634
6.35266944,31.58709416
6.43796928,31.36724327
6.52326912,31.42415509
6.60856896,31.31162416
6.6938688,31.61097615
6.77916864,31.4516802
6.86446848,31.30832058
6.94976832,31.29526418
7.03506816,31.55105833
7.120368,31.25895426
7.20566784,31.03974574
7.29096768,31.34239389
7.37626752,31.36457186
7.46156736,31.42870383
7.5468672,31.59978781
7.63216704,30.90525025
7.71746688,31.49930862
7.80276672,31.27069789
7.88806656,31.51757286
7.9733664,31.35516378
8.05866624,31.36061994
8.14396608,31.32807065
8.22926592,31.28821583
8.31456576,31.2743352
8.3998656,31.6300672
8.48516544,31.39150864
8.57046528,31.12168878
8.65576512,31.24728247
8.74106496,31.51871112
8.8263648,31.37113862
8.91166464,31.47509159
8.99696448,31.60737431
9.08226432,31.60615768
9.16756416,31.60879497
9.252864,31.47216183
9.33816384,31.43366781
9.42346368,31.39915076
9.50876352,31.4824224
9.59406336,31.25524675
9.6793632,31.59086343
9.76466304,31.71230732
9.84996288,31.43731424
9.93526272,31.3865646
10.02056256,31.45515888
10.1058624,31.4726013
10.19116224,31.40871853
10.27646208,31.53552818
10.36176192,31.71552188
10.44706176,31.55302295
10.5323616,31.39097576
10.61766144,31.68558014
10.70296128,31.64308313
10.78826112,31.50172617
10.87356096,31.53731461
10.9588608,31.52890603
11.04416064,31.48441595
11.12946048,31.29171969
11.21476032,31.51175869
11.30006016,31.57576063
11.38536,31.63919868
11.47065984,31.49751954
11.55595968,31.56262855
11.64125952,31.48138802
11.72655936,31.3232605
11.8118592,31.52634999
11.89715904,31.66664616
11.98245888,31.35219869
12.06775872,31.44483442
12.15305856,31.37799794
12.2383584,31.50211825
12.32365824,31.488009
12.40895808,31.83168451
12.49425792,31.78670764
12.57955776,31.82457651
12.6648576,31.54878124
12.75015744,31.67060774
12.83545728,31.71996488
12.92075712,31.55551337
13.00605696,31.51790574
13.0913568,31.68376711
13.17665664,31.58999069
13.26195648,31.84198503
13.34725632,31.4597095
13.43255616,31.60170552
13.517856,31.67184419
13.60315584,31.91048596
13.68845568,31.55423077
13.77375552,31.65175622
13.85905536,31.73473355
13.9443552,31.59577261
14.02965504,31.70246225
14.11495488,31.86705735
14.20025472,31.70632569
14.28555456,31.55937146
14.3708544,31.6561642
14.45615424,31.73626414
14.54145408,31.70933816
14.62675392,31.61879981
14.71205376,31.63589141
14.7973536,31.80513488
14.88265344,31.65796279
14.96795328,31.81495551
15.05325312,31.60541932
15.13855296,31.82062969
15.2238528,31.68709916
15.30915264,31.88599147
15.39445248,31.83740949
15.47975232,31.67727461
15.56505216,31.92463013
15.650352,31.99400628
15.73565184,31.69720773
15.82095168,31.62567427
15.90625152,31.91007739
15.99155136,31.78840561
16.0768512,31.81031339
16.16215104,31.74530076
16.24745088,31.57281564
16.33275072,31.78167166
16.41805056,31.57610078
16.5033504,31.86289319
16.58865024,31.59789782
16.67395008,31.57368065
16.75924992,31.4744497
16.84454976,31.61243652
16.9298496,31.35104898
17.01514944,31.32409259
17.10044928,31.05302073
17.18574912,30.80548929
17.27104896,30.839382
17.3563488,30.40273672
17.44164864,29.73392167
17.52694848,29.39702486
17.61224832,28.44775178
17.69754816,27.6537719
17.782848,26.39631012
17.86814784,25.36009075
17.95344768,23.7925397
18.03874752,22.33203876
18.12404736,20.5098766
18.2093472,19.02098494
18.29464704,17.5010436
18.37994688,15.850408
18.46524672,14.13709213
18.55054656,12.60783404
18.6358464,11.29033286
18.72114624,10.11198535
18.80644608,8.824805867
18.89174592,7.971035207
18.97704576,6.932944886
19.0623456,6.141476359
19.14764544,5.408107987
19.23294528,4.655191048
19.31824512,4.145825679
19.40354496,3.683419154
19.4888448,3.282841817
19.57414464,2.902033001
19.65944448,2.573148596
19.74474432,2.231779656
19.83004416,1.984969672
19.915344,1.756328242
20.00064384,1.545244316
20.08594368,1.398573938
20.17124352,1.278183638
20.25654336,1.038216283
20.3418432,0.937069241
20.42714304,0.870517362
20.51244288,0.763840039
20.59774272,0.702616891
20.68304256,0.626493235
20.7683424,0.53087818
20.85364224,0.47161923
20.93894208,0.442636209
21.02424192,0.382485037
21.10954176,0.357199923
21.1948416,0.317188068
21.28014144,0.299185971
21.36544128,0.258730674
21.45074112,0.237236125
21.53604096,0.206347356
21.6213408,0.185459979
21.70664064,0.172694735
21.79194048,0.146330608
21.87724032,0.128528285
21.96254016,0.141407642
22.04784,0.104841938
22.13313984,0.08843813
22.21843968,0.082392865
22.30373952,0.081870598
22.38903936,0.079164536
22.4743392,0.067344052
22.55963904,0.068191041
22.64493888,0.060489208
22.73023872,0.055637043
22.81553856,0.044183042
22.9008384,0.040616857
22.98613824,0.039375649
23.07143808,0.038788498
23.15673792,0.034474591
23.24203776,0.034659307
23.3273376,0.033874325
23.41263744,0.027735193
23.49793728,0.028891637
23.58323712,0.024985582
23.66853696,0.019774041
23.7538368,0.018253866
23.83913664,0.018175062
23.92443648,0.022931047
24.00973632,0.017614901
24.09503616,0.01164021
24.180336,0.010711196
24.26563584,0.011808801
24.35093568,0.011236438
24.43623552,0.013408831
24.52153536,0.011768502
24.6068352,0.007470942
24.69213504,0.009097366
24.77743488,0.012360518
24.86273472,0.012248849
24.94803456,0.010634189
25.0333344,0.009135265
25.11863424,0.009641066
25.20393408,0.01125926
25.28923392,0.014871454
25.37453376,0.007405334
25.4598336,0.00641232
25.54513344,0.003764811
25.63043328,0.00590787
25.71573312,0.010612797
25.80103296,0.005866041
25.8863328,0.006371751
25.97163264,0.008563673
26.05693248,0.007554274
26.14223232,0.007978361
26.22753216,0.005922984
26.312832,0.007988376
26.39813184,0.007529068
26.48343168,0.006990182
26.56873152,0.005926943
26.65403136,0.006432239
26.7393312,0.006929291
26.82463104,0.005902356
26.90993088,0.00535718
26.99523072,0.003781971
